# Output of 'KaSim' 'AMPA5_8020.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_LTP_PSD_50.ka' '-l' '10000' '-p' '1' '-o' 'late_LTP_Slot_50.out' -seed 448190302
# "uuid" : "582533069"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap"
10.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,0,2,2,2,12,1,56,0,18,0,32,14,0,0,0,3,5,4,4,7,2,3,0,13,4,30,1,0,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
11.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,1,0,0,108,1,5,5,2,10,4,50,0,20,0,42,18,0,0,0,7,7,4,3,5,2,2,0,6,2,30,3,1,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
12.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,31,0,19,19,0,0,0,108,0,2,2,3,11,3,50,0,21,0,31,18,0,0,0,8,5,3,2,5,1,2,0,17,2,30,1,0,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
13.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,29,0,21,21,0,0,0,108,1,6,6,1,12,9,51,0,20,0,37,17,0,0,0,8,6,5,1,6,3,1,0,15,1,30,2,1,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
14.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,30,0,20,20,0,0,0,108,1,6,6,1,7,16,46,0,18,0,38,12,0,0,0,12,7,8,4,2,4,3,0,17,3,30,0,1,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
15.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,0,8,8,1,3,25,46,0,24,0,25,13,0,0,0,12,7,6,0,5,3,0,0,12,0,30,1,0,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
16.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,3,11,11,0,4,25,47,0,23,0,31,19,0,0,0,12,7,3,3,1,3,3,0,10,3,30,1,3,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
17.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,4,7,7,2,8,26,49,0,20,0,23,14,0,0,0,10,5,4,1,6,2,1,0,14,3,30,3,4,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
18.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,2,8,8,2,9,28,49,0,17,0,26,13,0,0,0,11,4,5,2,5,4,2,1,12,1,30,1,2,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
19.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,32,0,18,18,0,0,0,108,4,14,14,1,6,29,49,0,18,0,25,14,0,0,0,12,4,6,2,3,5,2,1,11,1,30,1,4,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
20.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,1,0,108,5,16,16,0,7,32,51,0,19,0,17,9,0,0,0,12,3,4,1,2,4,1,3,10,1,30,1,5,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
21.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,1,0,108,4,11,11,1,8,28,47,0,20,0,20,13,0,0,0,14,4,4,0,2,4,0,3,8,3,30,1,4,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
22.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,1,0,107,7,17,17,0,6,39,52,0,21,0,14,16,0,0,0,11,3,6,2,0,5,1,1,9,3,30,1,7,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
23.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,1,0,108,4,7,7,0,4,33,51,0,28,0,18,21,0,0,0,12,3,2,1,0,1,1,1,10,4,30,1,4,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
24.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,1,0,108,3,15,15,0,4,37,53,0,27,0,16,18,0,0,0,9,4,2,1,6,2,1,1,11,3,30,0,3,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201,50,0
25.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,1,0,108,7,20,20,2,3,37,53,0,27,0,16,16,0,0,0,9,2,4,0,0,3,0,0,10,2,30,1,7,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201,50,0
26.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,1,0,107,5,22,22,2,6,33,55,0,25,0,11,18,0,0,0,5,4,2,0,3,1,0,0,9,1,30,0,5,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,201,50,0
27.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,1,0,107,6,20,20,1,4,40,53,0,24,0,13,17,0,0,0,8,4,5,1,0,1,1,1,10,3,30,0,6,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,201,50,0
28.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,1,1,0,108,14,31,31,2,7,39,52,0,21,0,19,14,0,0,0,9,3,4,2,1,2,2,1,9,8,30,0,14,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,201,50,0
29.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,2,0,107,7,21,21,3,7,36,52,0,19,0,16,9,0,0,0,9,2,5,1,2,2,0,1,9,1,30,0,7,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,201,50,0
30.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,2,0,108,6,19,19,0,2,39,53,0,22,0,15,15,0,0,0,11,2,5,3,0,3,2,1,11,5,30,0,6,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,201,50,0
31.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,2,0,108,5,15,15,1,7,40,54,0,19,0,14,12,0,0,0,9,2,4,1,3,3,1,1,10,6,30,1,5,201,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,201,50,0
32.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,2,0,108,9,28,28,2,6,39,56,0,23,0,20,15,0,0,0,6,2,4,0,2,3,0,2,9,3,30,0,9,201,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,201,50,0
33.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,3,0,106,11,31,31,2,3,40,57,0,23,0,11,15,0,0,0,6,1,5,0,4,1,0,2,7,3,30,0,11,201,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,201,50,0
34.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,3,0,106,10,30,30,1,4,40,57,0,25,0,11,13,0,0,0,7,1,1,1,4,0,1,2,5,3,30,4,10,201,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,201,50,0
35.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,3,0,108,9,25,25,1,11,38,58,0,21,0,12,14,0,0,0,5,2,3,1,2,2,1,3,5,2,30,2,9,201,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,201,50,0
36.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,4,0,106,7,25,25,0,3,39,58,0,26,0,16,19,0,0,0,5,3,4,1,4,3,1,3,5,6,30,1,7,201,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,201,50,0
37.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,5,0,107,6,20,20,1,5,38,60,0,20,0,19,15,0,0,0,3,2,6,2,4,2,1,3,5,7,30,1,6,201,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,201,50,0
38.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,4,0,108,11,36,36,1,5,36,57,0,19,0,14,13,0,0,0,5,3,7,0,3,0,0,3,4,5,30,2,11,201,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,201,50,0
39.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,4,0,106,8,24,24,1,11,38,60,0,24,0,11,19,0,0,0,4,1,0,0,3,0,0,1,4,6,30,1,8,201,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,201,50,0
40.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,2,0,106,8,29,29,4,2,39,54,0,22,0,12,15,0,0,0,6,2,5,2,4,4,2,1,7,4,30,1,8,201,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,201,50,0
41.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,1,2,0,108,10,29,29,7,4,39,51,0,27,0,16,17,0,0,0,6,2,3,1,3,1,0,1,6,4,30,0,10,201,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,201,50,0
42.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,1,0,108,4,24,24,0,5,38,56,0,24,0,14,18,0,0,0,8,2,2,0,4,2,0,1,5,7,30,1,4,201,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,201,50,0
43.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,1,0,108,8,25,25,3,3,39,54,0,20,0,13,15,0,0,0,7,2,6,1,3,4,1,1,8,5,30,1,8,201,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,201,50,0
44.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,108,7,39,39,0,3,39,57,0,22,0,15,14,0,0,0,6,3,6,0,5,3,0,1,8,4,30,1,7,201,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,201,50,0
45.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,2,0,107,9,26,26,2,5,40,55,0,22,0,12,13,0,0,0,8,1,3,1,3,2,1,1,5,3,30,2,9,201,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,201,50,0
46.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,2,0,107,13,35,35,2,13,37,57,0,13,0,9,11,0,0,0,7,0,6,0,5,3,0,1,4,3,30,1,13,201,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,201,50,0
47.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,3,0,108,5,27,27,1,4,39,56,0,22,0,10,15,0,0,0,8,1,4,1,4,2,0,2,4,8,30,1,5,201,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,201,50,0
48.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,45,0,5,5,0,4,0,107,8,23,23,0,7,36,62,0,28,0,12,20,0,0,0,3,1,2,1,3,0,1,0,3,3,30,4,8,201,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,201,50,0
49.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,45,0,5,5,0,4,0,108,5,22,22,1,5,39,60,0,20,0,16,13,0,0,0,5,0,0,0,3,0,0,0,2,5,30,5,5,201,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,201,50,0
50.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,4,0,106,8,34,34,2,6,38,58,0,23,0,14,15,0,0,0,6,0,6,0,5,2,0,1,5,2,30,5,8,202,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,202,50,0
51.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,4,0,106,8,29,29,1,5,40,59,0,26,0,12,18,0,0,0,6,0,2,1,3,1,0,1,4,4,30,6,8,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,202,50,0
52.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,3,0,107,9,30,30,4,5,40,55,0,19,0,13,15,0,0,0,6,1,3,0,3,1,0,1,5,4,30,6,9,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,202,50,0
53.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,3,0,107,9,24,24,1,5,37,58,0,25,0,9,18,0,0,0,6,1,3,2,0,2,0,2,4,9,30,7,9,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,202,50,0
54.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,3,0,106,12,31,31,1,7,38,56,0,22,0,10,17,0,0,0,8,1,3,1,6,1,1,1,5,5,30,2,12,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,202,50,0
55.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,3,0,106,9,27,27,2,5,39,59,0,26,0,17,19,0,0,0,5,0,4,0,1,0,0,1,4,3,30,5,9,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,202,50,0
56.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,3,0,106,9,22,22,0,5,39,61,0,19,0,14,17,0,0,0,5,0,5,1,8,1,0,1,3,4,30,5,9,202,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,202,50,0
57.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,3,0,108,13,34,34,2,6,40,58,0,24,0,10,15,0,0,0,5,1,3,1,2,1,0,2,7,4,30,5,13,202,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,202,50,0
58.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,3,0,108,10,30,30,0,7,38,57,0,23,0,9,19,0,0,0,7,2,3,1,4,3,1,2,2,4,30,2,10,202,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,202,50,0
59.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,4,0,107,9,27,27,1,3,40,56,0,24,0,12,17,0,0,0,8,1,2,0,6,1,0,2,4,4,30,6,9,202,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,202,50,0
60.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,2,0,107,8,27,27,1,6,39,54,0,20,0,17,13,0,0,0,10,1,4,1,0,2,0,2,5,6,30,2,8,202,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,202,50,0
61.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,2,0,106,9,33,33,2,7,39,56,0,25,0,14,14,0,0,0,8,0,1,0,1,1,0,2,5,6,30,1,9,202,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,202,50,0
62.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,1,2,0,107,7,31,31,0,4,38,58,0,24,0,12,15,0,0,0,8,0,5,0,2,2,0,2,3,8,30,0,7,202,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,202,50,0
63.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,2,0,108,7,29,29,1,3,40,55,0,22,0,8,16,0,0,0,9,1,6,0,2,5,0,2,5,2,30,0,7,202,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,202,50,0
64.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,1,2,0,108,8,28,28,5,7,40,52,0,21,0,11,15,0,0,0,8,1,3,1,3,2,1,2,4,1,30,1,8,202,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,202,50,0
65.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,2,0,108,7,27,27,1,2,40,58,0,24,0,9,19,0,0,0,6,1,6,0,4,0,0,2,6,5,30,2,7,202,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,202,50,0
66.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,1,0,108,7,37,37,2,8,38,56,0,23,0,7,16,0,0,0,7,1,1,1,4,0,1,1,6,9,30,1,7,202,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,202,50,0
67.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,108,5,19,19,0,5,38,57,0,18,0,12,15,0,0,0,8,1,7,1,1,4,0,1,5,7,30,0,5,202,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,202,50,0
68.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,2,0,107,9,29,29,0,6,39,57,0,19,0,12,12,0,0,0,7,2,7,0,3,4,0,1,5,6,30,4,9,202,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,1,202,50,0
69.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,2,0,108,3,23,23,2,5,38,53,0,24,0,19,18,0,0,0,8,3,5,0,6,2,0,2,8,4,30,4,3,202,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,8,0,0,0,0,1,0,0,0,0,1,202,50,0
70.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,2,0,107,9,31,31,1,8,40,52,0,23,0,15,18,0,0,0,10,3,3,0,2,3,0,1,5,7,30,2,9,202,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,202,50,0
71.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,3,0,108,8,26,26,0,1,40,54,0,19,0,15,14,0,0,0,9,3,7,1,1,2,1,1,7,5,30,3,8,202,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,202,50,0
72.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,7,0,107,16,38,38,1,4,40,50,0,23,0,13,17,0,0,0,11,4,2,2,0,2,1,1,5,4,30,1,16,202,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,202,50,0
73.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,7,0,106,10,27,27,3,4,40,51,0,25,0,11,17,0,0,0,9,3,4,3,0,4,2,1,7,5,30,2,10,202,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,202,50,0
