# Output of 'KaSim' 'AMPA5_8020.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_LTP_2.ka' '-l' '5000' '-p' '1' '-o' 'LTP_2.out' -seed 603551500
# "uuid" : "880076597"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap"
10.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,1,0,0,108,1,2,2,1,14,1,52,0,21,0,31,20,0,0,0,10,3,3,2,6,2,1,0,11,3,30,0,1,200,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,200,50,0
11.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,1,1,1,0,11,4,53,0,19,0,25,18,0,0,0,10,3,5,3,6,5,3,0,11,0,30,0,1,200,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,200,50,0
12.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,32,0,18,18,1,0,0,108,1,2,2,1,13,6,55,0,20,0,30,16,0,0,0,7,3,5,1,4,4,1,1,10,1,30,0,1,200,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,200,50,0
13.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,1,3,3,1,10,11,55,0,21,0,30,18,0,0,0,5,5,3,3,3,1,3,1,10,0,30,0,1,200,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,200,50,0
14.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,1,0,0,108,5,11,11,2,7,20,51,0,20,0,30,14,0,0,0,7,6,5,2,2,3,2,1,10,1,30,0,5,200,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,200,50,0
15.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,0,5,5,1,9,17,48,0,19,0,33,14,0,0,0,11,6,1,2,2,1,2,0,10,2,30,1,0,200,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,200,50,0
16.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,3,9,9,1,4,23,51,0,23,0,21,14,0,0,0,11,3,4,2,5,3,2,0,9,3,30,1,3,200,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,200,50,0
17.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,31,0,19,19,0,0,0,108,3,5,5,0,6,24,52,0,21,0,24,15,0,0,0,11,3,3,0,4,2,0,0,16,5,30,0,3,200,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200,50,0
18.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,30,0,20,20,0,0,0,108,5,10,10,0,4,28,50,0,23,0,21,15,0,0,0,10,6,5,3,3,4,3,0,17,4,30,1,5,200,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200,50,0
19.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,31,0,19,19,0,0,0,108,2,14,14,2,5,34,49,0,21,0,22,13,0,0,0,10,5,5,5,5,4,2,1,14,1,30,0,2,200,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200,50,0
20.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,3,14,14,1,8,34,50,0,21,0,21,13,0,0,0,11,4,6,1,2,4,1,0,12,1,30,0,3,200,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200,50,0
21.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,2,12,12,1,3,34,54,0,27,0,17,19,0,0,0,6,5,1,3,6,1,2,0,10,4,30,2,2,200,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200,50,0
22.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,0,0,108,4,9,9,1,6,36,54,0,27,0,22,20,0,0,0,5,6,0,1,2,0,0,1,11,4,30,3,4,200,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,200,50,0
23.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,1,0,108,5,19,19,0,6,35,55,0,20,0,24,13,0,0,0,7,4,1,4,3,1,4,2,7,4,30,3,5,200,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,200,50,0
24.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,1,0,108,4,18,18,0,7,37,53,0,21,0,16,17,0,0,0,9,4,1,3,5,1,2,4,12,3,30,1,4,200,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,200,50,0
25.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,1,0,0,108,6,15,15,0,3,37,54,0,17,0,16,11,0,0,0,8,4,7,2,3,3,2,4,14,4,30,2,6,200,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,200,50,0
26.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,0,0,108,7,22,22,1,7,37,55,0,20,0,14,14,0,0,0,6,4,3,2,1,3,2,4,13,1,30,0,7,200,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,200,50,0
27.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,1,0,0,108,9,21,21,4,7,37,52,0,19,0,18,15,0,0,0,5,5,6,0,6,3,0,4,13,5,30,0,9,200,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,200,50,0
28.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,1,0,108,9,25,25,0,6,40,56,0,22,0,14,17,0,0,0,7,3,4,0,4,2,0,2,10,3,30,1,9,200,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,200,50,0
29.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,108,5,18,18,1,9,40,55,0,20,0,13,16,0,0,0,8,2,6,0,5,3,0,0,10,3,30,1,5,200,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,200,50,0
30.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,1,0,108,6,21,21,0,5,38,55,0,22,0,12,15,0,0,0,9,2,4,1,2,2,1,0,6,5,30,0,6,200,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,200,50,0
31.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,1,0,108,7,22,22,2,7,38,52,0,23,0,12,16,0,0,0,10,2,3,0,3,1,0,1,5,2,30,0,7,200,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,200,50,0
32.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,1,0,107,6,18,18,2,8,40,53,0,19,0,12,12,0,0,0,8,3,6,1,6,2,1,1,3,1,30,2,6,200,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,200,50,0
33.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,7,22,22,1,4,36,55,0,23,0,13,16,0,0,0,8,2,9,0,5,5,0,1,6,7,30,3,7,200,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,200,50,0
34.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,5,26,26,1,5,39,57,0,26,0,10,20,0,0,0,7,1,4,1,5,2,0,2,8,3,30,0,5,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,200,50,0
35.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,108,8,21,21,2,3,39,58,0,23,0,13,12,0,0,0,5,1,5,0,3,2,0,2,9,3,30,1,8,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,200,50,0
36.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,108,6,21,21,2,3,38,55,0,21,0,12,12,0,0,0,7,2,5,1,2,2,0,2,7,2,30,0,6,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,200,50,0
37.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,2,0,107,8,24,24,1,3,39,58,0,27,0,10,18,0,0,0,5,2,3,0,1,3,0,2,8,2,30,1,8,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,200,50,0
38.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,1,1,0,108,12,30,30,2,8,39,53,0,21,0,14,18,0,0,0,9,2,7,1,3,2,0,1,5,2,30,1,12,200,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,200,50,0
39.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,1,0,108,9,32,32,1,3,39,53,0,23,0,12,21,0,0,0,8,4,3,2,3,2,1,0,4,3,30,1,9,200,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,200,50,0
40.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,1,2,0,108,14,27,27,2,4,38,53,0,25,0,11,18,0,0,0,8,3,4,2,4,3,2,0,4,4,30,0,14,200,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,200,50,0
41.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,3,0,108,7,22,22,2,5,38,54,0,18,0,17,15,0,0,0,7,3,5,2,2,3,1,2,5,1,30,1,7,200,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,200,50,0
42.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,1,3,0,107,8,33,33,0,3,39,54,0,18,0,11,12,0,0,0,9,3,8,1,4,4,0,3,6,2,30,2,8,200,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,200,50,0
43.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,3,0,108,13,28,28,1,4,39,56,0,22,0,24,17,0,0,0,8,1,4,0,3,4,0,5,5,4,30,0,13,200,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,200,50,0
44.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,3,0,107,5,19,19,2,6,38,56,0,19,0,15,14,0,0,0,7,1,8,0,4,3,0,3,7,5,30,1,5,200,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,200,50,0
45.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,1,0,108,7,25,25,2,3,40,54,0,24,0,15,19,0,0,0,9,1,6,0,5,4,0,3,4,2,30,0,7,200,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,200,50,0
46.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,1,0,108,7,33,33,2,7,39,53,0,20,0,15,13,0,0,0,10,1,2,1,7,2,0,3,7,7,30,2,7,200,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,200,50,0
47.,0,0,0,0,0,0,0,0,0,0,108,2,0,0.,42,0,8,8,0,1,0,108,7,24,24,3,6,37,54,0,24,0,13,19,0,0,0,8,1,3,1,2,3,1,3,6,5,30,1,7,200,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,200,50,0
48.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,43,0,7,7,0,1,0,106,14,27,27,1,6,40,57,0,24,0,9,20,0,0,0,7,1,4,1,4,1,1,2,5,4,30,0,14,200,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,200,50,0
49.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,43,0,7,7,0,1,0,107,10,24,24,0,3,39,58,0,24,0,12,14,0,0,0,7,1,4,0,4,2,0,1,6,5,30,2,10,200,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,200,50,0
50.,0,0,0,0,0,0,0,0,0,1,107,0,2,0.,43,0,7,7,0,1,0,107,6,25,25,1,5,38,55,0,24,0,16,14,0,0,0,9,1,2,1,3,2,0,1,7,4,30,3,6,200,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,200,50,0
51.,0,0,0,0,0,0,0,0,0,1,107,0,2,0.,45,0,5,5,0,2,0,107,2,26,26,2,1,39,54,0,30,0,12,17,0,0,0,9,1,3,0,3,1,0,0,5,6,30,2,2,201,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,201,50,0
52.,0,0,0,0,0,0,0,0,0,1,107,1,1,0.,45,0,5,5,0,0,0,107,7,29,29,1,5,39,55,0,22,0,16,16,0,0,0,8,2,6,1,4,3,1,0,5,8,30,3,7,201,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,201,51,0
53.,0,0,0,0,0,0,0,0,0,2,106,0,2,0.,43,0,7,7,2,0,0,104,13,35,35,1,6,36,55,0,20,0,16,10,0,0,0,7,3,6,1,3,4,1,1,5,6,30,2,13,201,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,201,51,0
54.,0,0,0,0,0,0,0,0,0,2,106,0,2,0.,43,0,7,7,0,0,0,106,14,28,28,0,6,36,57,0,23,0,14,16,0,0,0,7,2,2,0,1,2,0,1,5,3,30,1,14,201,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,51,0
55.,0,0,0,0,0,0,0,0,0,2,106,0,2,0.,43,0,7,7,0,1,0,105,9,34,34,0,3,37,56,0,23,0,11,17,0,0,0,8,2,4,1,6,3,1,1,5,4,30,2,9,201,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,51,0
56.,0,0,0,0,0,0,0,0,0,2,106,0,2,0.,44,0,6,6,0,1,0,104,12,37,37,3,5,39,52,0,24,0,12,15,0,0,0,10,1,5,0,3,3,0,1,6,0,30,2,12,203,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,51,0
57.,0,0,0,0,0,0,0,0,0,2,106,1,1,0.,42,0,8,8,0,1,0,104,8,39,39,1,3,40,56,0,26,0,12,18,0,0,0,8,1,6,1,4,3,1,1,7,7,30,2,8,203,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,51,0
58.,0,0,0,0,0,0,0,0,0,1,107,0,2,0.,39,0,11,11,1,3,0,105,11,31,31,0,5,39,57,0,23,0,12,15,0,0,0,8,1,5,1,2,3,0,1,7,2,30,0,11,203,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,51,0
59.,0,0,0,0,0,0,0,0,0,1,107,0,2,0.,39,0,11,11,2,3,0,105,12,28,28,2,8,37,51,0,18,0,13,15,0,0,0,11,2,6,1,3,3,0,1,10,6,30,0,12,203,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,51,0
60.,0,0,0,0,0,0,0,0,0,1,107,0,2,0.,39,0,11,11,0,3,0,103,10,30,30,2,7,38,56,0,22,0,18,16,0,0,0,7,1,2,0,3,2,0,0,6,4,30,1,10,203,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,51,0
61.,0,0,0,0,0,0,0,0,0,1,107,0,2,0.,38,0,12,12,0,3,0,105,5,29,29,1,8,39,55,0,22,0,3,18,0,0,0,8,2,4,1,3,2,0,1,8,6,30,2,5,203,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,51,0
62.,0,0,0,0,0,0,0,0,0,2,106,0,2,0.,38,0,12,12,0,1,0,105,5,34,34,0,8,40,54,0,23,0,14,17,0,0,0,11,1,3,2,1,2,1,0,8,4,30,1,5,203,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,51,0
63.,0,0,0,0,0,0,0,0,0,2,106,0,2,0.,39,0,11,11,0,1,0,105,10,35,35,1,2,40,50,0,25,0,9,20,0,0,0,12,3,7,0,3,4,0,2,10,4,30,1,10,203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,203,51,0
64.,0,0,0,0,0,0,0,0,0,3,105,0,2,0.,40,0,10,10,0,1,0,105,8,25,25,3,4,37,50,0,21,0,8,11,0,0,0,11,2,5,0,3,3,0,2,9,4,30,1,8,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,203,51,0
65.,0,0,0,0,0,0,0,0,0,3,105,0,2,0.,39,0,11,11,0,1,0,104,4,21,21,2,4,40,53,0,27,0,12,11,0,0,0,10,1,4,0,3,4,0,2,10,6,30,0,4,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,203,51,0
66.,0,0,0,0,0,0,0,0,0,3,105,0,2,0.,41,0,9,9,0,0,0,104,9,25,25,0,4,37,55,0,24,0,16,17,0,0,0,10,1,6,2,1,4,1,1,8,2,30,1,9,203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,203,51,0
67.,0,0,1,1,0,0,1,0,0,3,105,1,1,1.,42,1,7,8,0,0,0,104,9,21,21,1,4,37,53,0,22,0,13,15,0,0,1,11,1,4,1,2,2,1,2,6,1,30,0,9,203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,203,51,0
68.,0,0,1,1,0,0,1,0,0,4,104,0,2,1.,40,1,9,10,1,0,0,103,10,33,33,1,2,39,53,0,28,0,13,20,0,0,1,10,2,3,0,4,1,0,4,6,3,30,1,10,203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,203,51,0
69.,0,0,1,1,0,0,1,0,0,5,103,0,2,1.,41,1,8,9,0,1,0,102,11,36,36,1,4,39,52,0,23,0,12,18,0,0,1,10,3,5,1,4,4,1,3,5,8,30,0,11,203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,203,51,0
70.,0,0,1,1,0,0,1,0,0,5,103,0,2,1.,41,1,8,9,0,1,0,103,3,19,19,1,6,37,52,1,20,0,16,13,0,0,1,11,1,4,1,3,3,0,2,6,3,30,1,3,203,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,203,51,0
71.,0,0,1,1,0,0,1,0,0,4,104,0,2,1.,42,1,7,8,0,1,0,101,5,26,26,3,7,39,50,1,20,0,15,15,0,0,1,10,2,5,1,3,2,0,2,4,9,30,4,5,203,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,203,51,0
72.,0,0,2,2,0,0,2,0,0,5,103,0,2,2.,40,2,8,10,1,1,0,100,7,29,29,2,5,39,54,1,21,0,12,17,0,0,2,8,1,3,0,3,1,0,1,5,1,30,4,7,203,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,203,51,0
73.,0,0,2,2,0,0,2,0,0,5,103,0,2,2.,37,2,11,13,0,2,0,100,9,26,26,4,7,39,51,1,21,0,17,15,0,0,2,9,1,6,0,6,3,0,1,7,5,30,2,9,203,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,203,51,0
74.,0,0,2,1,0,1,2,0,0,5,103,1,1,2.,38,2,10,12,0,2,0,98,11,31,31,6,7,39,50,2,22,1,14,14,1,0,2,6,2,3,0,4,3,0,1,8,6,30,4,11,203,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,203,51,0
