# Output of 'KaSim' 'AMPA5_8020.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_LTP_PSD_100.ka' '-l' '5000' '-p' '1' '-o' 'LTP_Slot_100.out' -seed 569314234
# "uuid" : "178451260"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap"
10.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,0,2,2,1,9,3,50,0,22,0,24,17,0,0,0,11,4,7,2,3,4,1,0,12,3,30,0,0,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
11.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,32,0,18,18,0,0,0,108,1,5,5,1,16,4,50,0,21,0,29,17,0,0,0,10,5,3,0,5,2,0,0,11,0,30,1,1,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
12.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,1,0,0,108,2,5,5,2,9,13,47,0,17,0,30,12,0,0,0,9,8,6,2,6,5,2,0,11,1,30,0,2,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
13.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,2,0,0,108,2,7,7,3,12,12,46,0,16,0,28,12,0,0,0,9,8,4,3,5,2,3,0,15,1,30,1,2,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
14.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,2,4,4,2,5,16,46,0,22,0,35,14,0,0,0,10,8,2,6,5,2,6,0,12,1,30,1,2,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
15.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,31,0,19,19,0,0,0,108,2,5,5,0,7,18,47,0,19,0,24,17,0,0,0,11,8,5,4,5,4,3,0,12,4,30,1,2,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
16.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,3,8,8,4,6,21,47,0,21,0,26,15,0,0,0,11,4,5,2,6,5,2,0,11,3,30,1,3,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
17.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,4,7,7,1,8,27,46,0,21,0,28,13,0,0,0,15,4,5,2,1,3,2,0,13,2,30,0,4,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,200,50,0
18.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,1,0,0,108,2,8,8,1,6,28,50,0,23,0,19,16,0,0,0,13,2,5,0,3,5,0,0,14,5,30,0,2,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,200,50,0
19.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,1,6,6,2,5,31,48,0,18,0,24,13,0,0,0,11,5,7,1,5,6,1,0,11,3,30,1,1,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,200,50,0
20.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,4,8,8,1,6,28,50,0,20,0,27,12,0,0,0,11,4,4,0,2,3,0,1,11,1,30,1,4,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,200,50,0
21.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,4,12,12,1,3,30,50,0,21,0,25,13,0,0,0,11,4,4,4,2,3,2,2,11,1,30,0,4,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
22.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,5,14,14,2,5,33,52,0,19,0,23,12,0,0,0,8,4,4,2,3,1,0,3,8,3,30,2,5,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
23.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,2,12,12,2,6,36,53,0,22,0,17,16,0,0,0,8,3,4,1,1,2,0,2,9,6,30,1,2,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
24.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,3,17,17,1,5,35,53,0,21,0,19,16,0,0,0,8,4,5,1,2,2,0,3,8,3,30,1,3,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
25.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,5,19,19,0,6,38,55,0,20,0,22,12,0,0,0,6,5,4,3,2,3,2,3,7,6,30,1,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,200,50,0
26.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,2,17,17,2,2,34,52,0,22,0,24,15,0,0,0,7,5,3,3,2,2,3,1,11,6,30,2,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,200,50,0
27.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,4,20,20,3,7,39,53,0,19,0,22,9,0,0,0,5,5,1,4,5,1,2,1,11,4,30,2,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,200,50,0
28.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,6,24,24,2,8,39,53,0,14,0,17,9,0,0,0,8,3,8,1,2,3,1,1,6,8,30,2,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,200,50,0
29.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,0,0,108,6,18,18,1,6,38,52,0,18,0,12,10,0,0,0,11,2,5,0,3,3,0,1,9,3,30,1,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,200,50,0
30.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,0,0,108,9,18,18,1,5,39,53,0,20,0,15,16,0,0,0,9,3,6,1,3,5,1,1,8,4,30,2,9,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,200,50,0
31.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,1,0,0,108,5,23,23,1,6,36,51,0,21,0,17,13,0,0,0,11,3,7,1,3,5,1,1,7,2,30,1,5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,200,50,0
32.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,0,0,108,4,16,16,2,4,39,46,0,25,0,14,10,0,0,0,12,6,4,2,1,2,2,2,10,4,30,2,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,200,50,0
33.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,10,24,24,1,4,38,51,0,25,0,8,17,0,0,0,10,4,4,0,2,3,0,2,11,5,30,0,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,200,50,0
34.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,6,26,26,2,3,39,52,0,20,0,14,13,0,0,0,7,5,7,2,3,4,2,1,7,2,30,3,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,200,50,0
35.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,11,32,32,2,6,38,53,0,19,0,12,11,0,0,0,9,2,2,1,5,2,1,1,6,4,30,3,11,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,200,50,0
36.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,12,35,35,3,3,39,53,0,25,0,18,18,0,0,0,8,2,4,1,3,2,0,1,9,10,30,2,12,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,200,50,0
37.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,1,0,107,7,29,29,0,7,39,56,0,21,0,13,15,0,0,0,7,3,5,2,1,3,0,1,10,3,30,1,7,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,200,50,0
38.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,107,10,30,30,2,6,38,57,0,24,0,14,14,0,0,0,5,2,3,1,2,1,1,3,7,6,30,0,10,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,201,50,0
39.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,108,12,31,31,0,1,37,60,0,27,0,12,21,0,0,0,4,2,3,0,1,1,0,3,10,6,30,0,12,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,201,50,0
40.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,108,7,21,21,0,4,39,64,0,27,0,8,20,0,0,0,2,0,1,1,1,0,0,2,8,7,30,0,7,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,201,50,0
41.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,1,0,107,10,29,29,1,10,39,62,0,17,0,10,14,0,0,0,3,0,2,0,3,0,0,2,5,3,30,0,10,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,201,50,0
42.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,2,0,108,7,26,26,0,4,38,59,0,24,0,10,19,0,0,0,7,0,4,1,7,2,0,2,7,2,30,0,7,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,201,50,0
43.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,1,1,0,107,6,21,21,1,1,38,58,0,25,0,12,16,0,0,0,6,1,5,0,4,3,0,2,6,3,30,3,6,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,201,50,0
44.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,1,0,108,8,24,24,1,3,39,57,0,26,0,11,19,0,0,0,8,0,5,0,7,2,0,1,5,2,30,4,8,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,201,50,0
45.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,1,0,108,14,35,35,1,3,39,57,0,28,0,12,22,0,0,0,8,0,4,1,0,2,0,1,5,7,30,3,14,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,201,50,0
46.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,1,0,107,6,23,23,0,3,38,52,0,24,0,18,17,0,0,0,12,2,5,2,2,4,1,2,7,4,30,2,6,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,201,50,0
47.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,0,0,108,11,28,28,1,6,39,53,0,21,0,13,10,0,0,0,9,3,6,3,1,5,1,2,7,4,30,2,11,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,201,50,0
48.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,1,0,0,108,13,38,38,1,4,39,53,0,23,0,15,17,0,0,0,10,2,6,1,2,2,0,2,6,5,30,2,13,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,201,50,0
49.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,10,33,33,0,6,40,51,0,18,0,16,9,0,0,0,13,2,6,1,2,3,1,2,7,1,30,2,10,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,201,50,0
50.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,9,28,28,3,4,38,50,0,21,0,10,17,0,0,0,11,2,8,0,3,7,0,2,8,5,30,0,9,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,201,50,0
51.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,1,0,108,13,29,29,3,2,38,48,0,21,0,15,14,0,0,0,12,3,6,1,4,3,1,1,6,4,30,0,13,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,201,50,0
52.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,1,0,108,9,29,29,0,6,38,54,0,21,0,13,16,0,0,0,11,1,3,0,7,3,0,1,7,5,30,3,9,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,201,50,0
53.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,1,1,0,107,6,24,24,2,6,40,54,0,28,0,13,21,0,0,0,9,1,2,0,2,0,0,1,4,3,30,1,6,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,201,50,0
54.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,1,0,107,11,33,33,2,7,39,48,0,21,0,9,10,0,0,0,12,4,5,0,4,4,0,3,7,5,30,1,11,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,201,50,0
55.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,1,0,107,5,29,29,0,6,39,50,0,19,0,12,15,0,0,0,12,4,5,2,1,3,2,3,5,6,30,2,5,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,201,50,0
56.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,3,0,108,11,37,37,2,7,39,51,0,19,0,11,11,0,0,0,10,3,3,2,2,3,2,3,4,5,30,0,11,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,201,50,0
57.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,3,0,108,11,32,32,1,6,40,54,0,21,0,11,16,0,0,0,9,2,6,1,3,3,1,3,4,10,30,5,11,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,201,50,0
58.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,46,0,4,4,0,3,0,108,12,36,36,2,1,40,52,0,25,0,8,17,0,0,0,10,2,7,1,4,2,1,1,2,5,30,0,12,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,201,50,0
59.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,46,0,4,4,0,4,0,107,6,21,21,0,5,40,56,0,21,0,13,13,0,0,0,9,1,5,0,3,2,0,1,3,2,30,1,6,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,201,50,0
60.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,46,0,4,4,1,4,0,107,9,29,29,0,9,40,57,0,22,0,10,14,0,0,0,8,1,2,0,2,2,0,1,4,5,30,0,9,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,201,50,0
61.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,47,0,3,3,0,3,0,107,6,37,37,4,5,38,51,0,23,0,15,17,0,0,0,10,1,4,1,1,2,1,2,2,6,30,3,6,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,201,50,0
62.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,47,0,3,3,0,3,0,108,13,25,25,4,3,39,54,0,27,0,13,18,0,0,0,8,0,2,0,5,2,0,1,2,4,30,4,13,202,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,202,50,0
63.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,46,0,4,4,0,4,0,107,11,30,30,0,7,38,52,0,25,0,19,16,0,0,0,12,2,2,0,3,1,0,1,3,2,30,4,11,202,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,202,50,0
64.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,47,0,3,3,1,4,0,107,12,31,31,0,8,38,52,0,23,0,10,13,0,0,0,13,1,4,0,2,2,0,1,3,3,30,4,12,202,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,202,50,0
65.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,45,0,5,5,0,4,0,106,12,31,31,0,7,39,53,0,21,0,13,15,0,0,0,12,1,3,0,2,3,0,0,5,5,30,2,12,202,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,202,50,0
66.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,46,0,4,4,0,4,0,108,5,21,21,1,3,39,54,0,22,0,11,11,0,0,0,11,0,8,1,6,6,0,0,2,9,30,0,5,202,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,202,50,0
67.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,47,0,3,3,0,5,0,108,4,30,30,2,7,40,53,0,24,0,11,16,0,0,0,10,1,3,1,4,1,1,0,3,4,30,2,4,202,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,202,50,0
68.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,46,0,4,4,2,4,0,108,8,35,35,1,3,39,54,0,20,0,12,12,0,0,0,10,1,5,1,4,3,1,1,3,0,30,1,8,202,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,202,50,0
69.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,3,0,107,10,27,27,1,5,40,54,0,22,0,18,13,0,0,0,9,2,4,0,2,4,0,1,3,3,30,2,10,202,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,202,50,0
70.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,3,0,108,14,34,34,3,8,40,54,0,21,0,17,15,0,0,0,8,1,3,2,5,1,1,5,6,5,30,3,14,202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,202,50,0
71.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,3,0,106,8,31,31,1,8,38,56,0,24,0,14,17,0,0,0,7,2,4,0,2,3,0,4,7,3,30,5,8,202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,202,50,0
72.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,3,0,106,7,22,22,1,4,39,56,0,22,0,17,20,0,0,0,8,1,4,0,2,2,0,2,5,4,30,3,7,202,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,202,50,0
73.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,3,0,107,7,41,41,2,5,38,57,0,22,0,14,16,0,0,0,6,1,6,2,3,4,1,3,7,2,30,1,7,202,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,202,50,0
