# Output of 'KaSim' 'AMPA5_8020.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_LTP_PSD_10.ka' '-l' '5000' '-p' '1' '-o' 'LTP_Slot_10.out' -seed 682539697
# "uuid" : "916434795"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap"
10.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,31,0,19,19,3,0,0,108,3,5,5,1,12,4,50,0,22,0,29,19,0,0,0,11,4,4,0,4,4,0,0,10,1,30,1,3,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
11.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,31,0,19,19,0,0,0,108,0,3,3,1,14,4,52,0,15,0,30,8,0,0,0,9,4,5,2,5,1,2,0,12,2,30,1,0,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
12.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,30,0,20,20,1,0,0,108,2,4,4,1,10,9,51,0,24,0,31,16,0,0,0,10,4,3,1,5,3,1,0,9,3,30,1,2,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
13.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,29,0,21,21,1,0,0,108,1,5,5,3,9,5,54,0,25,0,32,20,0,0,0,7,2,3,1,6,1,1,0,15,2,30,3,1,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
14.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,29,0,21,21,0,0,0,108,3,10,10,1,10,8,54,0,26,0,32,18,0,0,0,8,3,2,1,5,1,0,0,17,0,30,2,3,200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
15.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,29,0,21,21,0,0,0,108,0,2,2,1,8,12,54,0,24,0,28,14,0,0,0,9,2,3,1,6,2,0,1,14,1,30,2,0,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0
16.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,31,0,19,19,0,0,0,108,1,5,5,1,6,20,49,0,18,0,25,11,0,0,0,10,6,4,2,3,3,2,1,10,3,30,2,1,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
17.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,30,0,20,20,1,0,0,108,4,6,6,2,5,24,46,0,22,0,25,16,0,0,0,8,10,3,3,4,2,3,1,15,0,30,2,4,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,50,0
18.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,30,0,20,20,0,0,0,108,5,9,9,2,7,28,51,0,20,0,24,17,0,0,0,5,8,1,5,5,1,5,0,15,2,30,0,5,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
19.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,32,0,18,18,1,0,0,108,3,18,18,0,7,26,53,0,23,0,28,16,0,0,0,5,8,3,1,6,1,1,0,14,1,30,1,3,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
20.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,7,13,13,1,3,27,55,0,24,0,23,19,0,0,0,4,6,3,5,4,2,3,1,9,3,30,2,7,200,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
21.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,1,9,9,1,6,30,55,0,25,0,20,20,0,0,0,6,4,2,3,7,1,3,2,9,4,30,0,1,201,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
22.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,0,0,108,4,13,13,3,5,33,54,0,19,0,19,16,0,0,0,3,6,1,3,5,0,3,3,10,6,30,0,4,201,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
23.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,0,0,108,6,20,20,5,4,33,53,0,21,0,18,17,0,0,0,5,3,4,1,4,2,1,3,10,6,30,2,6,201,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
24.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,32,0,18,18,0,0,0,108,8,19,19,1,5,30,56,0,30,0,15,18,0,0,0,4,5,2,1,7,2,1,3,13,5,30,1,8,201,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
25.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,32,0,18,18,1,0,0,108,2,14,14,2,8,34,52,0,21,0,19,16,0,0,0,6,6,2,1,4,1,0,3,13,5,30,1,2,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
26.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,32,0,18,18,0,0,0,108,6,22,22,3,6,37,50,0,18,0,21,13,0,0,0,7,6,4,2,4,2,1,2,16,2,30,1,6,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
27.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,2,0,108,10,21,21,1,5,37,55,0,25,0,13,17,0,0,0,6,4,2,1,5,1,1,4,13,3,30,0,10,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
28.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,31,0,19,19,0,2,0,108,6,17,17,2,11,35,53,0,16,0,8,11,0,0,0,7,4,3,2,1,3,1,4,15,6,30,2,6,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
29.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,30,0,20,20,0,2,0,108,4,13,13,2,5,39,53,0,21,0,13,17,0,0,0,6,5,1,2,0,0,2,2,14,8,30,2,4,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
30.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,29,0,21,21,0,2,0,108,6,15,15,0,6,37,56,0,20,0,17,16,0,0,0,6,4,4,3,4,3,2,2,15,2,30,1,6,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
31.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,31,0,19,19,0,2,0,108,4,18,18,1,3,39,53,0,28,0,20,17,0,0,0,7,5,5,2,1,4,1,2,12,5,30,2,4,201,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
32.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,31,0,19,19,0,2,0,108,8,27,27,1,7,39,52,0,21,0,11,14,0,0,0,7,6,4,1,3,3,1,2,12,5,30,3,8,201,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
33.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,32,0,18,18,0,2,0,107,4,18,18,0,0,37,54,0,23,0,12,15,0,0,0,6,6,3,3,1,1,3,4,9,5,30,6,4,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
34.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,2,0,108,8,22,22,2,5,40,52,0,24,0,20,15,0,0,0,7,5,5,2,2,2,2,3,11,4,30,4,8,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
35.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,2,0,107,9,32,32,0,5,38,57,0,26,0,10,21,0,0,0,5,4,5,0,3,1,0,4,10,2,30,1,9,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
36.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,2,0,108,6,28,28,0,4,39,57,0,21,0,12,16,0,0,0,6,3,2,2,2,2,2,3,12,9,30,2,6,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
37.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,1,4,0,107,7,19,19,2,4,39,55,0,22,0,17,16,0,0,0,6,3,1,2,3,0,0,4,12,9,30,2,7,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
38.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,31,0,19,19,0,4,0,107,9,20,20,1,8,38,58,0,22,0,11,13,0,0,0,4,3,3,1,4,3,0,5,16,6,30,2,9,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
39.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,2,0,108,3,22,22,2,5,40,53,0,23,0,20,16,0,0,0,7,4,6,0,1,3,0,3,9,3,30,3,3,201,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
40.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,2,0,108,5,24,24,0,8,37,55,0,24,0,7,17,0,0,0,7,4,1,1,4,1,0,4,13,2,30,1,5,201,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
41.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,2,0,107,10,33,33,1,4,35,56,0,23,0,13,21,0,0,0,5,4,7,0,3,2,0,3,12,2,30,2,10,201,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
42.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,2,0,108,10,31,31,1,6,38,54,0,19,0,11,12,0,0,0,8,3,5,3,0,3,2,4,8,7,30,1,10,203,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,203,50,0
43.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,2,0,107,2,24,24,1,5,40,56,0,30,0,11,16,0,0,0,7,2,2,0,4,1,0,5,9,2,30,0,2,203,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
44.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,2,0,108,8,22,22,2,4,39,56,0,27,0,12,18,0,0,0,5,3,1,0,4,1,0,6,10,4,30,1,8,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,203,50,0
45.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,2,0,108,8,21,21,2,4,40,53,0,25,0,18,19,0,0,0,7,4,3,1,3,3,1,5,9,5,30,1,8,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,203,50,0
46.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,2,0,108,9,30,30,2,6,38,51,0,24,0,16,17,0,0,0,9,4,3,0,1,2,0,5,10,3,30,0,9,203,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,203,50,0
47.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,2,3,0,108,13,30,30,1,5,39,52,0,20,0,13,14,0,0,0,9,4,3,1,2,2,1,6,13,3,30,1,13,203,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,203,50,0
48.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,1,3,0,108,10,26,26,2,7,40,52,0,22,0,13,16,0,0,0,6,6,2,3,1,1,1,7,13,3,30,2,10,203,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,203,50,0
49.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,4,0,106,9,22,22,1,4,35,55,0,24,0,10,18,0,0,0,5,5,3,2,2,2,2,6,10,0,30,1,9,203,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,203,50,0
50.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,4,0,107,12,33,33,1,4,40,55,0,23,0,21,14,0,0,0,6,4,4,2,5,1,2,4,7,6,30,2,12,203,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,203,50,0
51.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,1,4,0,106,6,24,24,2,6,39,53,0,18,0,12,11,0,0,0,7,4,8,1,5,3,1,3,7,4,30,3,6,203,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,203,50,0
52.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,1,4,0,108,7,29,29,2,9,39,56,0,20,0,15,14,0,0,0,6,2,2,1,2,1,1,2,8,6,30,0,7,203,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,203,50,0
53.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,3,0,106,9,36,36,1,7,39,56,0,22,0,8,16,0,0,0,7,2,4,2,1,2,0,3,10,6,30,3,9,203,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,203,50,0
54.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,2,0,107,4,23,23,1,5,39,56,0,22,0,11,14,0,0,0,6,3,6,1,4,2,0,3,10,6,30,3,4,203,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,203,50,0
55.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,2,0,107,4,31,31,3,7,40,52,0,17,0,10,11,0,0,0,7,4,4,2,3,2,2,2,11,3,30,3,4,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,203,50,0
56.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,2,0,108,13,31,31,5,4,39,54,0,23,0,11,14,0,0,0,5,2,5,2,2,3,2,1,8,4,30,3,13,203,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,203,50,0
57.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,2,2,0,107,15,37,37,1,4,39,56,0,26,0,11,20,0,0,0,7,2,5,0,2,3,0,1,10,9,30,3,15,203,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,203,50,0
58.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,2,0,108,5,21,21,0,6,38,57,0,21,0,10,15,0,0,0,6,3,4,0,4,3,0,1,8,4,30,1,5,203,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,203,50,0
59.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,3,0,108,9,19,19,0,5,39,56,0,21,0,11,13,0,0,0,5,5,2,2,1,2,2,1,12,1,30,6,9,203,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,203,50,0
60.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,5,0,108,7,27,27,0,8,38,57,0,21,0,14,17,0,0,0,5,4,4,2,3,0,1,1,10,1,30,5,7,203,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,203,50,0
61.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,1,5,0,106,11,36,36,1,10,39,59,0,23,0,8,15,0,0,0,3,3,1,1,1,1,1,2,10,6,30,7,11,203,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,203,50,0
62.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,5,0,107,4,30,30,2,7,37,56,0,22,0,17,18,0,0,0,4,4,1,2,1,0,0,2,11,3,30,6,4,203,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,203,50,0
63.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,39,0,11,11,0,5,0,108,17,39,39,3,6,39,53,0,25,0,20,19,0,0,0,6,4,1,0,1,1,0,2,7,2,30,0,17,203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,203,50,0
64.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,40,0,10,10,0,5,0,108,14,32,32,1,7,37,53,0,20,0,13,17,0,0,0,8,4,5,1,4,3,1,1,5,3,30,1,14,203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,203,50,0
65.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,40,0,10,10,0,4,0,106,16,37,37,2,7,38,52,0,18,0,10,15,0,0,0,8,4,4,3,2,0,2,1,9,5,30,1,16,203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,203,50,0
66.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,41,0,9,9,0,2,0,107,9,35,35,4,3,37,50,0,29,0,11,19,0,0,0,8,4,4,1,2,3,1,1,6,4,30,1,9,203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,203,50,0
67.,0,0,0,0,0,0,0,0,0,0,108,0,2,0.,41,0,9,9,1,2,0,108,15,41,41,2,4,39,52,0,19,0,16,13,0,0,0,8,4,6,2,6,1,2,1,7,4,30,2,15,203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,203,50,0
68.,0,0,0,0,0,0,0,0,0,1,107,0,2,0.,40,0,10,10,0,3,0,107,3,22,22,0,3,38,55,0,23,0,9,18,0,0,0,8,3,4,1,6,3,1,1,8,4,30,1,3,203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,203,50,0
69.,0,0,0,0,0,0,0,0,0,2,106,0,2,0.,42,0,8,8,0,4,0,105,9,38,38,1,3,37,53,0,21,0,12,15,0,0,0,8,4,4,1,2,1,1,1,6,5,30,3,9,203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,203,50,0
70.,0,0,0,0,0,0,0,0,0,1,107,0,2,0.,43,0,7,7,1,4,0,104,9,33,33,1,2,37,55,0,23,0,15,15,0,0,0,7,3,5,1,4,3,1,1,6,7,30,2,9,203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,203,50,0
71.,0,0,1,1,0,0,0,1,0,1,107,0,2,1.,43,1,6,7,0,4,0,105,6,26,26,2,5,39,53,0,24,0,10,17,0,0,1,9,2,4,0,1,2,0,1,6,3,30,3,6,203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,203,50,0
72.,0,0,1,1,0,0,0,1,0,1,107,0,2,1.,40,1,9,10,0,4,0,104,8,25,25,2,5,40,49,0,21,0,10,11,0,0,0,13,2,3,1,2,2,1,1,5,3,30,3,8,203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,203,50,0
73.,0,0,1,1,0,0,0,1,0,0,108,0,2,1.,41,1,8,9,0,2,0,104,8,30,30,2,2,39,50,0,25,0,10,13,0,0,1,13,1,6,1,2,4,1,1,6,6,30,3,8,203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,203,50,0
