# Output of 'KaSim' 'AMPA5_8020.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_LTP.ka' '-l' '5000' '-p' '1' '-o' 'LTP_most12.out' -seed 780196258
# "uuid" : "773135735"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23","Gap"
12.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,3,0,0,108,3,5,5,2,8,13,53,0,26,0,24,18,0,0,0,8,3,3,1,6,1,1,0,13,4,30,1,3,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
13.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,1,0,0,108,1,2,2,0,10,15,50,0,15,0,27,13,0,0,0,12,4,6,3,3,4,3,0,12,2,30,0,1,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
14.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,1,0,0,108,3,6,6,1,14,16,51,0,19,0,29,15,0,0,0,10,4,1,1,9,1,1,0,10,4,30,0,3,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
15.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,1,6,6,2,5,20,52,0,23,0,32,18,0,0,0,8,4,2,3,4,1,3,0,11,1,30,0,1,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,200,50,0
16.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,0,0,108,6,14,14,2,5,19,53,0,21,0,21,17,0,0,0,7,4,3,2,7,1,1,0,9,0,30,0,6,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,200,50,0
17.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,2,7,7,3,2,29,56,0,21,0,17,17,0,0,0,4,3,3,2,5,2,0,1,8,2,30,2,2,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,200,50,0
18.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,0,0,108,3,10,10,2,7,30,54,0,23,0,25,14,0,0,0,7,3,2,0,4,1,0,1,8,1,30,1,3,200,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,200,50,0
19.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,0,2,2,3,6,31,50,0,25,0,20,18,0,0,0,9,4,4,1,4,2,1,1,8,4,30,0,0,200,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,200,50,0
20.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,2,7,7,3,5,29,53,0,29,0,23,21,0,0,0,7,3,1,0,4,1,0,1,14,3,30,1,2,200,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,200,50,0
21.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,0,0,108,6,13,13,0,1,31,51,0,26,0,14,18,0,0,0,10,5,3,2,2,2,2,1,12,4,30,2,6,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
22.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,33,0,17,17,0,0,0,108,5,17,17,1,5,33,55,0,22,0,23,15,0,0,0,6,4,3,2,1,2,0,2,15,2,30,2,5,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
23.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,0,0,108,2,8,8,1,3,35,57,0,27,0,18,21,0,0,0,3,5,3,1,6,1,1,4,11,5,30,4,2,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
24.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,35,0,15,15,0,0,0,108,3,10,10,0,6,35,58,0,22,0,13,16,0,0,0,4,4,5,1,5,0,1,4,12,6,30,1,3,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
25.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,1,0,108,4,18,18,4,3,35,55,0,28,0,18,20,0,0,0,4,3,3,2,5,2,2,4,12,1,30,1,4,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,201,50,0
26.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,1,0,108,4,14,14,3,6,33,54,0,22,0,18,16,0,0,0,5,4,3,1,3,2,1,4,6,7,30,1,4,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,201,50,0
27.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,108,3,14,14,1,6,38,57,0,20,0,17,12,0,0,0,6,2,5,0,3,2,0,4,9,3,30,3,3,201,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
28.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,107,6,18,18,1,6,38,53,0,24,0,15,17,0,0,0,9,3,5,2,5,5,0,4,8,2,30,2,6,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
29.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,108,0,15,15,2,6,38,52,0,25,0,20,16,0,0,0,9,3,2,0,1,2,0,3,6,2,30,1,0,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
30.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,1,0,108,9,25,25,1,7,39,52,0,20,0,15,15,0,0,0,11,2,7,0,3,4,0,3,6,1,30,1,9,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,201,50,0
31.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,108,6,22,22,2,10,39,51,0,20,0,13,13,0,0,0,10,3,4,0,4,2,0,3,7,7,30,1,6,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
32.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,1,0,108,9,18,18,2,10,40,52,0,16,0,12,14,0,0,0,9,3,5,3,4,3,1,3,6,3,30,1,9,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
33.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,0,0,108,10,27,27,1,5,39,51,0,24,0,19,14,0,0,0,11,3,3,2,1,3,1,2,7,3,30,1,10,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
34.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,5,19,19,0,2,38,54,0,24,0,14,19,0,0,0,11,1,5,1,4,3,1,3,6,7,30,1,5,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
35.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,8,29,29,0,3,38,55,0,27,0,16,22,0,0,0,9,2,2,1,3,2,1,3,7,7,30,0,8,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
36.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,0,0,108,16,35,35,1,2,38,54,0,26,0,6,19,0,0,0,9,2,4,1,2,2,1,3,5,6,30,2,16,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
37.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,9,30,30,0,5,39,49,0,18,0,17,9,0,0,0,13,4,4,2,2,3,2,2,4,4,30,3,9,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,201,50,0
38.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,16,30,30,0,3,38,49,0,21,0,11,11,0,0,0,13,4,4,2,3,3,1,2,7,2,30,2,16,201,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,201,50,0
39.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,8,25,25,2,5,38,48,0,20,0,15,14,0,0,0,13,3,3,2,1,3,2,2,6,9,30,1,8,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,201,50,0
40.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,8,25,25,1,3,37,53,0,22,0,12,14,0,0,0,11,1,7,1,2,5,1,3,6,5,30,1,8,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,201,50,0
41.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,7,20,20,0,5,38,54,0,22,0,9,16,0,0,0,11,1,3,0,2,2,0,3,7,1,30,1,7,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,201,50,0
42.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,9,31,31,1,3,38,51,0,24,0,22,19,0,0,0,11,3,4,2,1,3,2,2,4,3,30,3,9,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,201,50,0
43.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,0,0,108,5,25,25,0,5,39,53,0,21,0,13,14,0,0,0,12,1,3,1,3,3,0,2,3,9,30,3,6,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,201,50,0
44.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,8,28,28,1,3,36,53,0,23,0,10,19,0,0,0,11,1,4,0,3,3,0,4,9,9,30,3,8,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,201,50,0
45.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,0,0,108,7,24,24,2,7,40,54,0,25,0,14,17,0,0,0,8,2,5,0,1,2,0,5,12,3,30,3,7,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,201,50,0
46.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,1,0,0,108,8,26,26,0,3,39,58,0,19,0,10,11,0,0,0,6,2,6,3,3,5,0,6,7,4,30,1,8,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,201,50,0
47.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,0,0,108,13,31,31,0,6,39,58,0,22,0,15,19,0,0,0,6,2,4,1,4,3,1,4,9,5,30,3,13,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,201,50,0
48.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,0,0,108,10,21,21,2,5,39,57,0,24,0,21,18,0,0,0,6,1,4,0,2,3,0,4,9,11,30,1,10,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,201,50,0
49.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,39,0,11,11,0,0,0,108,7,27,27,3,5,38,57,0,22,0,10,18,0,0,0,5,1,4,0,5,1,0,2,9,3,30,1,7,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,201,50,0
50.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,6,18,18,1,5,39,56,0,18,0,15,15,0,0,0,8,1,5,2,3,4,1,2,9,2,30,1,6,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,201,50,0
51.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,0,0,108,10,27,27,1,6,37,55,0,24,0,18,17,0,0,0,9,1,3,0,2,2,0,2,9,7,30,4,10,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,201,50,0
52.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,0,0,108,6,28,28,0,7,38,55,0,17,0,12,12,0,0,0,10,1,4,0,0,2,0,2,8,3,30,2,6,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,201,50,0
53.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,0,0,108,8,32,32,1,3,39,50,0,23,0,13,17,0,0,0,13,2,8,0,4,7,0,1,5,6,30,3,8,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,201,50,0
54.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,44,0,6,6,0,1,0,108,8,31,31,0,8,37,50,0,21,0,18,16,0,0,0,14,2,4,0,4,3,0,1,4,5,30,3,8,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,201,50,0
55.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,1,0,107,4,22,22,1,8,40,51,0,18,0,15,14,0,0,0,12,2,4,1,4,3,1,1,6,1,30,1,4,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,201,50,0
56.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,1,0,108,6,35,35,1,4,38,52,0,20,0,21,12,0,0,0,10,3,4,2,2,1,0,0,6,3,30,2,6,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,201,50,0
57.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,1,0,108,6,22,22,2,8,38,51,0,21,0,20,13,0,0,0,10,3,6,0,3,3,0,0,6,3,30,1,6,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,201,50,0
58.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,0,1,0,108,2,9,9,2,5,40,51,0,27,0,10,17,0,0,0,11,2,5,0,1,3,0,1,7,6,30,2,2,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,201,50,0
59.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,1,0,107,10,31,31,1,7,38,51,0,21,0,15,11,0,0,0,12,2,3,0,3,3,0,2,6,5,30,1,10,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,201,50,0
60.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,108,9,31,31,2,8,38,52,0,22,0,11,15,0,0,0,11,1,5,1,2,3,1,4,10,2,30,3,9,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,201,50,0
61.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,2,0,107,7,25,25,0,4,39,56,0,25,0,11,18,0,0,0,10,0,4,0,2,2,0,4,6,3,30,4,7,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,201,50,0
62.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,41,0,9,9,0,1,0,108,6,29,29,1,5,39,52,0,23,0,17,18,0,0,0,12,1,7,0,5,6,0,3,9,2,30,5,6,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,201,50,0
63.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,42,0,8,8,2,1,0,108,7,32,32,0,4,37,54,0,26,0,15,16,0,0,0,11,1,2,2,7,1,0,2,6,4,30,1,7,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
64.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,43,0,7,7,0,1,0,108,8,28,28,2,2,39,54,0,26,0,12,18,0,0,0,8,2,2,1,9,2,1,2,5,2,30,2,8,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,201,50,0
65.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,40,0,10,10,0,1,0,107,5,22,22,1,6,38,52,0,22,0,13,15,0,0,0,11,2,2,1,7,2,1,4,7,6,30,2,5,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
66.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,1,0,107,11,23,23,2,4,40,56,0,23,0,13,14,0,0,0,8,0,2,0,1,1,0,4,8,5,30,1,11,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
67.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,1,1,0,107,8,25,25,2,8,37,55,0,21,0,16,17,0,0,0,8,1,5,1,2,3,1,2,9,2,30,4,8,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
68.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,1,0,108,10,27,27,3,4,37,52,0,21,0,15,12,0,0,0,8,3,7,2,2,1,1,4,11,6,30,1,10,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
69.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,34,0,16,16,0,1,0,108,10,23,23,1,6,38,55,0,24,0,11,20,0,0,0,7,3,2,1,4,1,1,4,11,3,30,3,10,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
70.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,2,0,108,13,41,41,0,7,38,56,0,22,0,7,14,0,0,0,8,2,3,1,2,2,1,3,9,1,30,4,13,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
71.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,2,0,107,6,23,23,0,5,37,56,0,21,0,10,12,0,0,0,8,2,5,1,2,3,1,4,7,3,30,3,6,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,50,0
72.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,37,0,13,13,0,3,0,108,10,29,29,1,7,39,54,0,18,0,12,10,0,0,0,7,4,4,4,2,3,3,4,9,7,30,5,10,201,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,201,50,0
73.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,38,0,12,12,0,2,0,108,9,25,25,2,7,39,54,0,20,0,9,12,0,0,0,6,4,6,1,6,5,0,4,8,7,30,3,9,201,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,201,50,0
74.,0,0,0,0,0,0,0,0,0,0,108,0,0,0.,36,0,14,14,0,2,0,108,8,20,20,1,6,39,53,0,24,0,15,15,0,0,0,8,4,2,0,3,1,0,5,12,6,30,4,8,201,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,201,50,0
